ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,LONGITUD,LATITUD,ALTITUD,POBTOT,POBFEM,POBMAS,P_0A2,P_0A2_F,P_0A2_M,P_3YMAS,P_3YMAS_F,P_3YMAS_M,P_5YMAS,P_5YMAS_F,P_5YMAS_M,P_12YMAS,P_12YMAS_F,P_12YMAS_M,P_15YMAS,P_15YMAS_F,P_15YMAS_M,P_18YMAS,P_18YMAS_F,P_18YMAS_M,P_3A5,P_3A5_F,P_3A5_M,P_6A11,P_6A11_F,P_6A11_M,P_8A14,P_8A14_F,P_8A14_M,P_12A14,P_12A14_F,P_12A14_M,P_15A17,P_15A17_F,P_15A17_M,P_18A24,P_18A24_F,P_18A24_M,P_15A49_F,P_60YMAS,P_60YMAS_F,P_60YMAS_M,REL_H_M,POB0_14,POB15_64,POB65_MAS,P_0A4,P_0A4_F,P_0A4_M,P_5A9,P_5A9_F,P_5A9_M,P_10A14,P_10A14_F,P_10A14_M,P_15A19,P_15A19_F,P_15A19_M,P_20A24,P_20A24_F,P_20A24_M,P_25A29,P_25A29_F,P_25A29_M,P_30A34,P_30A34_F,P_30A34_M,P_35A39,P_35A39_F,P_35A39_M,P_40A44,P_40A44_F,P_40A44_M,P_45A49,P_45A49_F,P_45A49_M,P_50A54,P_50A54_F,P_50A54_M,P_55A59,P_55A59_F,P_55A59_M,P_60A64,P_60A64_F,P_60A64_M,P_65A69,P_65A69_F,P_65A69_M,P_70A74,P_70A74_F,P_70A74_M,P_75A79,P_75A79_F,P_75A79_M,P_80A84,P_80A84_F,P_80A84_M,P_85YMAS,P_85YMAS_F,P_85YMAS_M,PROM_HNV,PNACENT,PNACENT_F,PNACENT_M,PNACOE,PNACOE_F,PNACOE_M,PRES2015,PRES2015_F,PRES2015_M,PRESOE15,PRESOE15_F,PRESOE15_M,P3YM_HLI,P3YM_HLI_F,P3YM_HLI_M,P3HLINHE,P3HLINHE_F,P3HLINHE_M,P3HLI_HE,P3HLI_HE_F,P3HLI_HE_M,P5_HLI,P5_HLI_NHE,P5_HLI_HE,PHOG_IND,POB_AFRO,POB_AFRO_F,POB_AFRO_M,PCON_DISC,PCDISC_MOT,PCDISC_VIS,PCDISC_LENG,PCDISC_AUD,PCDISC_MOT2,PCDISC_MEN,PCON_LIMI,PCLIM_CSB,PCLIM_VIS,PCLIM_HACO,PCLIM_OAUD,PCLIM_MOT2,PCLIM_RE_CO,PCLIM_PMEN,PSIND_LIM,P3A5_NOA,P3A5_NOA_F,P3A5_NOA_M,P6A11_NOA,P6A11_NOAF,P6A11_NOAM,P12A14NOA,P12A14NOAF,P12A14NOAM,P15A17A,P15A17A_F,P15A17A_M,P18A24A,P18A24A_F,P18A24A_M,P8A14AN,P8A14AN_F,P8A14AN_M,P15YM_AN,P15YM_AN_F,P15YM_AN_M,P15YM_SE,P15YM_SE_F,P15YM_SE_M,P15PRI_IN,P15PRI_INF,P15PRI_INM,P15PRI_CO,P15PRI_COF,P15PRI_COM,P15SEC_IN,P15SEC_INF,P15SEC_INM,P15SEC_CO,P15SEC_COF,P15SEC_COM,P18YM_PB,P18YM_PB_F,P18YM_PB_M,GRAPROES,GRAPROES_F,GRAPROES_M,PEA,PEA_F,PEA_M,PE_INAC,PE_INAC_F,PE_INAC_M,POCUPADA,POCUPADA_F,POCUPADA_M,PDESOCUP,PDESOCUP_F,PDESOCUP_M,PSINDER,PDER_SS,PDER_IMSS,PDER_ISTE,PDER_ISTEE,PAFIL_PDOM,PDER_SEGP,PDER_IMSSB,PAFIL_IPRIV,PAFIL_OTRAI,P12YM_SOLT,P12YM_CASA,P12YM_SEPA,PCATOLICA,PRO_CRIEVA,POTRAS_REL,PSIN_RELIG,TOTHOG,HOGJEF_F,HOGJEF_M,POBHOG,PHOGJEF_F,PHOGJEF_M,VIVTOT,TVIVHAB,TVIVPAR,VIVPAR_HAB,VIVPARH_CV,TVIVPARHAB,VIVPAR_DES,VIVPAR_UT,OCUPVIVPAR,PROM_OCUP,PRO_OCUP_C,VPH_PISODT,VPH_PISOTI,VPH_1DOR,VPH_2YMASD,VPH_1CUART,VPH_2CUART,VPH_3YMASC,VPH_C_ELEC,VPH_S_ELEC,VPH_AGUADV,VPH_AEASP,VPH_AGUAFV,VPH_TINACO,VPH_CISTER,VPH_EXCSA,VPH_LETR,VPH_DRENAJ,VPH_NODREN,VPH_C_SERV,VPH_NDEAED,VPH_DSADMA,VPH_NDACMM,VPH_SNBIEN,VPH_REFRI,VPH_LAVAD,VPH_HMICRO,VPH_AUTOM,VPH_MOTO,VPH_BICI,VPH_RADIO,VPH_TV,VPH_PC,VPH_TELEF,VPH_CEL,VPH_INTER,VPH_STVP,VPH_SPMVPI,VPH_CVJ,VPH_SINRTV,VPH_SINLTC,VPH_SINCINT,VPH_SINTIC,TAMLOC
9,Ciudad de México,11,Tláhuac,72,Mesita del Capulín," 98°58'52.351"" W","19°18'26.822"" N",2270,125,54,71,6,0,6,119,54,65,116,53,63,96,42,54,89,39,50,87,37,50,5,3,2,18,9,9,25,12,13,7,3,4,2,2,0,19,6,13,30,4,2,2,131.48,36,88,1,9,1,8,12,8,4,15,6,9,5,3,2,16,5,11,7,4,3,15,6,9,18,6,12,7,3,4,7,3,4,8,6,2,2,1,1,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2.21,70,31,39,49,22,27,101,47,54,11,5,6,7,1,6,0,0,0,7,1,6,7,0,7,15,0,0,0,1,0,1,0,0,0,0,9,2,7,0,5,0,1,0,115,2,1,1,0,0,0,0,0,0,2,2,0,3,2,1,0,0,0,0,0,0,2,2,0,6,4,2,12,9,3,3,1,2,32,16,16,33,6,27,9.55,7.9,10.84,61,26,35,21,16,5,61,26,35,0,0,0,72,53,14,3,0,3,33,0,0,0,30,52,14,82,10,0,33,32,11,21,110,44,66,44,33,43,32,32,32,5,6,110,3.44,1.51,27,5,22,10,10,11,11,31,1,9,0,23,25,9,29,1,31,1,9,1,30,20,0,20,17,9,8,6,13,24,28,9,8,29,13,7,5,2,2,2,17,1,1
9,Ciudad de México,11,Tláhuac,76,Ojo de Agua," 98°57'49.407"" W","19°13'04.445"" N",2236,118,59,59,12,7,5,106,52,54,103,50,53,79,41,38,68,36,32,60,31,29,8,5,3,19,6,13,24,9,15,11,5,6,8,5,3,14,7,7,34,1,1,0,100,50,67,1,15,9,6,17,7,10,18,7,11,12,6,6,10,6,4,8,3,5,10,4,6,11,6,5,7,5,2,5,4,1,3,1,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.29,96,47,49,22,12,10,102,50,52,0,0,0,4,1,3,0,0,0,4,1,3,4,0,4,19,0,0,0,4,2,3,1,0,1,1,15,5,10,1,2,0,3,1,99,3,3,0,0,0,0,1,1,0,3,3,0,4,1,3,0,0,0,2,2,0,0,0,0,5,4,1,12,6,6,9,6,3,22,13,9,19,6,13,8.74,8.19,9.34,59,28,31,20,13,7,56,27,29,3,1,2,31,87,4,14,0,0,60,8,0,1,28,42,9,97,13,0,8,26,10,16,118,45,73,31,26,31,26,26,26,5,0,118,4.54,1.59,24,2,15,11,7,6,13,26,0,25,23,1,16,1,24,2,26,0,25,0,25,24,0,14,12,2,0,2,16,21,23,3,1,24,3,3,0,0,0,2,22,0,1
9,Ciudad de México,11,Tláhuac,81,San Miguel (Chinampas)," 98°58'02.034"" W","19°13'12.487"" N",2236,65,31,34,4,2,2,61,29,32,60,29,31,52,26,26,52,26,26,49,24,25,2,0,2,7,3,4,4,1,3,0,0,0,3,2,1,12,4,8,22,1,0,1,109.68,13,52,0,5,2,3,7,3,4,1,0,1,6,2,4,9,4,5,7,4,3,6,4,2,2,2,0,3,1,2,11,5,6,3,2,1,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38,58,27,31,7,4,3,60,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,1,0,0,1,3,0,2,0,0,0,1,2,54,0,0,0,1,1,0,0,0,0,3,2,1,7,2,5,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,14,8,6,34,17,17,11.96,12.58,11.35,33,14,19,18,12,6,33,14,19,0,0,0,1,64,16,23,1,4,21,0,0,0,26,22,4,64,1,0,0,19,3,16,65,8,57,21,19,21,19,19,19,1,1,65,3.42,0.84,18,1,5,14,0,4,15,19,0,19,19,0,15,7,18,1,19,0,19,0,18,9,0,15,13,11,8,3,3,14,19,11,8,18,11,0,6,3,0,0,7,0,1
9,Ciudad de México,11,Tláhuac,86,Xila," 98°57'20.701"" W","19°13'10.900"" N",2233,103,54,49,8,4,4,95,50,45,90,46,44,77,41,36,73,39,34,65,34,31,6,5,1,12,4,8,13,4,9,4,2,2,8,5,3,20,12,8,36,3,1,2,90.74,30,73,0,13,8,5,7,5,2,10,2,8,10,6,4,18,11,7,9,5,4,6,1,5,3,1,2,5,4,1,14,8,6,4,2,2,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,83,42,41,20,12,8,89,46,43,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,2,0,0,10,2,6,0,0,1,7,1,89,4,3,1,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,1,0,1,0,0,0,3,2,1,9,6,3,10,4,6,23,13,10,28,14,14,9.64,9.46,9.85,48,15,33,29,26,3,48,15,33,0,0,0,34,69,13,9,0,0,45,0,0,4,12,62,3,101,2,0,0,21,4,17,103,21,82,22,21,22,21,21,21,1,0,103,4.9,1.32,20,1,9,12,1,5,15,20,1,21,19,0,11,2,19,1,20,1,20,0,19,8,1,11,11,6,10,6,13,18,18,4,2,19,5,5,1,0,2,2,15,1,1
9,Ciudad de México,11,Tláhuac,87,Axolocalco (Prolongación Santa Cruz)," 98°56'42.811"" W","19°13'12.872"" N",2217,90,44,46,2,1,1,88,43,45,85,42,43,71,38,33,66,34,32,62,33,29,4,1,3,13,4,9,12,5,7,5,4,1,4,1,3,9,5,4,24,11,6,5,104.55,24,58,8,5,2,3,11,3,8,8,5,3,5,2,3,8,4,4,6,2,4,6,3,3,6,3,3,8,6,2,9,4,5,3,2,1,4,2,2,3,2,1,3,2,1,3,1,2,2,1,1,0,0,0,0,0,0,2.21,39,19,20,51,25,26,64,32,32,21,10,11,4,3,1,0,0,0,4,3,1,4,0,4,10,0,0,0,4,1,1,1,0,2,2,14,10,8,2,4,0,6,2,72,1,0,1,0,0,0,0,0,0,4,1,3,2,1,1,0,0,0,5,3,2,4,1,3,8,6,2,11,8,3,3,2,1,21,10,11,18,7,11,8,7.5,8.53,43,19,24,28,19,9,43,19,24,0,0,0,29,61,13,6,0,0,43,0,0,0,17,40,14,49,8,5,28,25,8,17,90,25,65,29,25,29,25,25,25,2,2,90,3.6,1.38,23,2,10,15,4,7,14,21,4,2,1,23,21,1,19,5,20,5,2,2,19,17,0,13,12,4,5,4,15,23,21,4,1,24,2,7,2,2,2,1,20,0,1
9,Ciudad de México,11,Tláhuac,89,El Tetecon (El Solitario)," 99°01'29.874"" W","19°19'09.387"" N",2346,16,11,5,0,0,0,16,11,5,16,11,5,15,11,4,15,11,4,13,10,3,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,0,0,0,8,2,2,0,45.45,1,14,1,0,0,0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,5,3,2,1,1,0,2,2,0,0,0,0,2,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.64,13,9,4,3,2,1,16,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,3,2,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,0,6,4,2,1,0,1,3,2,1,2,2,0,7.33,7.36,7.25,8,5,3,7,6,1,8,5,3,0,0,0,5,11,5,1,0,0,5,0,0,0,8,4,3,15,0,0,1,5,3,2,16,8,8,10,5,10,5,5,5,4,1,16,3.2,1.14,3,2,3,2,3,0,2,4,1,2,0,3,5,3,5,0,5,0,2,0,5,2,0,1,1,0,3,1,1,4,4,0,1,5,2,0,0,0,1,0,3,0,1
9,Ciudad de México,11,Tláhuac,94,Chinampa San Juan," 99°00'35.938"" W","19°16'17.789"" N",2239,18,10,8,1,1,0,17,9,8,16,9,7,12,7,5,11,6,5,11,6,5,1,0,1,4,2,2,5,3,2,1,1,0,0,0,0,0,0,0,5,2,1,1,80,7,9,2,2,1,1,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,1,1,0,2,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,2,15,9,6,3,1,2,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,2,0,0,1,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,2,0,2,4,3,1,2,2,0,8.64,10,7,9,5,4,3,2,1,9,5,4,0,0,0,5,13,4,3,0,0,5,1,0,0,2,8,2,15,1,0,2,5,2,3,18,6,12,5,5,4,4,5,5,0,0,18,3.6,2,4,1,2,3,2,2,1,5,0,5,4,0,2,0,4,1,5,0,5,0,4,4,0,2,1,0,1,0,3,4,3,0,0,5,1,2,0,0,1,0,4,0,1
9,Ciudad de México,11,Tláhuac,95,Fin de Galeana," 99°00'37.251"" W","19°16'11.624"" N",2234,17,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1
9,Ciudad de México,11,Tláhuac,103,Paraje Xometitla," 98°57'48.536"" W","19°13'12.837"" N",2237,145,75,70,5,2,3,140,73,67,134,71,63,107,56,51,101,53,48,97,52,45,10,3,7,23,14,9,26,16,10,6,3,3,4,1,3,16,10,6,40,8,5,3,93.33,44,97,4,11,4,7,19,8,11,14,10,4,7,3,4,13,8,5,21,9,12,17,10,7,5,2,3,3,2,1,9,6,3,11,4,7,7,4,3,4,3,1,0,0,0,0,0,0,2,1,1,2,1,1,0,0,0,02.07,118,62,56,27,13,14,126,67,59,8,4,4,1,1,0,0,0,0,1,1,0,1,0,1,2,0,0,0,8,3,4,1,1,1,4,26,7,19,3,2,0,6,2,110,0,0,0,0,0,0,0,0,0,3,1,2,5,3,2,1,0,1,1,1,0,1,1,0,3,1,2,6,4,2,2,1,1,33,16,17,54,30,24,10.5,10.53,10.46,77,35,42,30,21,9,75,34,41,2,1,1,52,93,13,21,0,4,41,10,1,6,28,70,9,115,7,0,23,34,9,25,145,28,117,39,34,39,34,34,34,4,1,145,4.26,01.08,33,1,12,22,1,8,25,34,0,34,33,0,25,5,32,0,33,1,33,0,32,27,0,24,28,12,5,6,20,32,31,15,10,33,15,7,2,4,1,0,13,0,1
9,Ciudad de México,11,Tláhuac,104,San Ignacio de Loyola," 98°57'24.472"" W","19°13'01.858"" N",2234,856,449,407,45,23,22,811,426,385,791,415,376,675,355,320,630,329,301,577,296,281,35,20,15,101,51,50,114,64,50,45,26,19,53,33,20,130,65,65,265,50,26,24,90.65,226,596,34,65,34,31,78,38,40,83,48,35,93,54,39,90,44,46,68,34,34,63,30,33,54,32,22,71,40,31,60,31,29,55,27,28,26,11,15,16,8,8,11,5,6,12,6,6,8,4,4,2,2,0,1,1,0,1.88,597,310,287,256,138,118,764,401,363,27,14,13,35,18,17,0,0,0,35,18,17,35,0,35,98,7,5,2,38,7,17,3,5,4,6,108,26,76,7,19,7,16,14,708,16,9,7,2,1,1,4,2,2,35,25,10,31,16,15,3,1,2,21,10,11,29,16,13,53,28,25,109,62,47,37,21,16,189,94,95,183,90,93,8.5,8.36,8.65,423,158,265,251,197,54,418,158,260,5,0,5,396,460,117,63,1,10,243,1,3,22,217,390,68,653,60,0,142,208,46,162,856,178,678,264,208,264,208,204,208,43,13,856,4.12,1.22,195,9,74,130,20,46,138,203,1,77,58,127,138,41,197,6,200,4,75,1,196,124,1,114,115,36,48,45,102,158,191,34,5,174,41,43,8,3,5,30,150,3,3
9,Ciudad de México,11,Tláhuac,108,Paraje Ayecac," 98°58'10.368"" W","19°13'31.000"" N",2236,81,34,47,3,1,2,78,33,45,78,33,45,59,26,33,55,26,29,48,22,26,3,0,3,16,7,9,14,4,10,4,0,4,7,4,3,9,3,6,20,8,4,4,138.24,26,47,8,3,1,2,13,5,8,10,2,8,10,6,4,6,1,5,2,1,1,4,3,1,8,5,3,8,3,5,4,1,3,3,0,3,2,2,0,0,0,0,2,1,1,4,3,1,1,0,1,1,0,1,0,0,0,2.19,68,30,38,13,4,9,76,33,43,2,0,2,2,0,2,0,0,0,2,0,2,2,0,2,3,0,0,0,8,5,0,2,4,1,1,1,1,1,0,0,0,0,2,71,0,0,0,0,0,0,1,0,1,5,2,3,2,1,1,1,0,1,1,0,1,1,0,1,5,2,3,5,3,2,2,0,2,21,11,10,19,9,10,9.55,9.5,9.59,35,10,25,24,16,8,34,9,25,1,1,0,11,70,26,6,0,0,38,0,0,0,18,35,6,63,4,0,14,19,6,13,81,25,56,20,19,20,19,19,19,1,0,81,4.26,1.31,19,0,8,11,2,5,12,19,0,18,18,1,12,1,18,1,19,0,18,0,18,19,0,10,13,9,0,0,13,19,19,4,4,19,9,2,0,0,0,0,9,0,1
9,Ciudad de México,11,Tláhuac,110,La Ciénega," 99°01'19.134"" W","19°17'15.245"" N",2231,3050,1560,1490,182,98,84,2868,1462,1406,2751,1395,1356,2276,1148,1128,2081,1049,1032,1915,974,941,171,97,74,421,217,204,479,247,232,195,99,96,166,75,91,397,208,189,885,136,63,73,95.51,969,2005,76,299,165,134,326,174,152,344,172,172,276,134,142,287,149,138,292,157,135,262,135,127,215,123,92,193,88,105,209,99,110,136,66,70,75,35,40,60,28,32,39,20,19,23,11,12,8,3,5,4,1,3,2,0,2,02.08,2109,1091,1018,936,469,467,2658,1348,1310,89,47,42,141,67,74,3,2,1,138,65,73,141,3,138,337,16,9,7,98,45,39,11,19,8,5,125,50,61,10,28,7,24,31,2806,93,53,40,32,15,17,24,11,13,77,32,45,60,31,29,19,8,11,92,49,43,127,65,62,234,115,119,389,188,201,158,75,83,705,366,339,441,225,216,7.83,7.86,7.8,1604,667,937,657,471,186,1576,655,921,28,12,16,1112,1938,460,68,3,14,1381,4,11,3,712,1317,247,2146,286,1,609,841,294,547,3050,1055,1995,969,841,963,835,806,841,85,43,3050,3.63,2,626,180,608,198,414,214,178,797,9,334,197,472,323,48,758,21,790,16,330,0,765,599,4,457,302,115,137,91,319,598,707,83,12,766,191,203,21,38,40,40,582,8,5
9,Ciudad de México,11,Tláhuac,111,Chinampas Tetelco," 98°58'04.958"" W","19°13'08.363"" N",2236,24,13,11,1,1,0,23,12,11,23,12,11,20,11,9,20,11,9,19,10,9,0,0,0,3,1,2,3,1,2,0,0,0,1,1,0,4,2,2,8,1,0,1,84.62,4,19,1,1,1,0,1,0,1,2,1,1,3,2,1,2,1,1,3,1,2,3,2,1,2,0,2,2,1,1,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,12,8,4,12,5,7,23,12,11,0,0,0,4,2,2,1,1,0,3,1,2,4,1,3,5,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,2,1,1,0,0,0,3,2,1,1,0,1,10,5,5,4,3,1,8.2,8.45,7.89,16,7,9,4,4,0,16,7,9,0,0,0,15,9,3,1,0,0,5,0,0,0,4,9,7,21,2,0,1,7,3,4,24,10,14,8,7,8,7,7,7,1,0,24,3.43,1.2,7,0,3,4,1,2,4,7,0,7,7,0,1,0,7,0,7,0,7,0,7,5,0,5,5,3,1,2,2,6,6,0,0,7,3,2,2,1,0,0,4,0,1
9,Ciudad de México,11,Tláhuac,113,Lomas de Xocotlán," 98°57'58.795"" W","19°12'46.659"" N",2238,238,125,113,11,4,7,227,121,106,223,119,104,188,101,87,168,94,74,155,85,70,8,5,3,31,15,16,43,18,25,20,7,13,13,9,4,31,16,15,71,8,6,2,90.4,70,162,6,15,6,9,26,15,11,29,10,19,24,14,10,20,11,9,12,7,5,23,14,9,26,16,10,13,5,8,11,4,7,17,8,9,14,9,5,2,1,1,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1.91,139,70,69,99,55,44,217,116,101,6,3,3,24,16,8,0,0,0,24,16,8,24,0,24,69,0,0,0,6,1,3,0,1,0,1,31,6,19,2,7,2,8,1,201,4,1,3,1,0,1,2,0,2,9,6,3,15,8,7,0,0,0,6,3,3,12,7,5,8,7,1,25,11,14,5,2,3,60,35,25,54,29,25,8.79,8.74,8.84,126,58,68,62,43,19,122,57,65,4,1,3,77,161,45,24,0,0,84,0,3,5,70,102,16,130,30,3,75,56,16,40,238,62,176,69,56,69,56,56,56,11,2,238,4.25,1.35,52,4,23,33,9,15,32,55,1,56,33,0,38,6,55,1,56,0,55,0,56,41,0,40,35,19,14,4,23,46,54,21,20,49,26,10,5,7,0,7,25,0,1
9,Ciudad de México,11,Tláhuac,116,Santa Catarina [Lienzo Charro]," 98°58'12.564"" W","19°18'18.567"" N",2250,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1
9,Ciudad de México,11,Tláhuac,119,Tierra Blanca Parte Alta," 99°00'35.035"" W","19°13'57.433"" N",2369,178,91,87,11,7,4,167,84,83,164,81,83,136,65,71,125,63,62,113,60,53,5,4,1,26,15,11,28,12,16,11,2,9,12,3,9,27,14,13,49,9,6,3,95.6,53,120,5,14,10,4,18,10,8,21,8,13,17,6,11,22,11,11,16,7,9,8,3,5,14,9,5,14,5,9,11,8,3,11,6,5,3,2,1,4,2,2,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,2.28,119,62,57,59,29,30,162,81,81,2,0,2,13,7,6,0,0,0,13,7,6,13,0,13,36,3,2,1,11,4,7,2,2,4,3,34,10,22,0,7,0,7,3,131,1,1,0,0,0,0,1,0,1,7,2,5,6,5,1,1,1,0,2,1,1,6,4,2,3,2,1,32,17,15,8,4,4,35,14,21,38,20,18,8.49,8.34,8.65,87,34,53,49,31,18,86,34,52,1,0,1,79,99,46,6,0,0,43,0,5,0,49,73,14,144,13,0,21,42,13,29,178,49,129,48,42,48,42,42,42,5,1,178,4.24,1.26,42,0,17,25,4,9,29,42,0,14,0,28,34,14,34,8,42,0,14,0,40,34,0,29,32,9,6,4,2,28,38,8,22,39,21,5,0,0,2,2,19,0,1
9,Ciudad de México,11,Tláhuac,122,Las Tablas," 98°59'54.864"" W","19°15'20.349"" N",2237,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1
9,Ciudad de México,11,Tláhuac,126,Camino a Tlaltenco," 99°01'36.170"" W","19°18'18.334"" N",2254,71,30,41,0,0,0,71,30,41,69,29,40,54,24,30,49,21,28,39,18,21,3,1,2,14,5,9,14,5,9,5,3,2,10,3,7,8,3,5,18,3,1,2,136.67,22,49,0,2,1,1,11,4,7,9,4,5,14,4,10,4,2,2,4,3,1,3,2,1,4,2,2,6,2,4,6,3,3,4,1,3,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46,59,26,33,12,4,8,69,29,40,0,0,0,4,0,4,0,0,0,4,0,4,4,0,4,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,68,1,1,0,3,2,1,1,1,0,7,3,4,0,0,0,2,2,0,5,1,4,4,1,3,7,4,3,10,4,6,5,2,3,12,5,7,7,3,4,7.14,7.19,7.11,33,10,23,21,14,7,33,10,23,0,0,0,26,45,10,0,0,0,36,0,0,0,22,25,7,54,0,0,17,14,3,11,71,27,44,22,14,22,14,14,14,5,3,71,05.07,1.97,10,4,9,5,4,3,7,12,2,6,3,8,8,4,12,0,12,2,5,1,12,14,0,7,6,1,0,0,7,10,10,1,1,11,8,1,0,0,2,2,6,0,1
