"entidad","nom_ent","mun","nom_mun","loc","nom_loc","longitud","latitud","altitud","pobtot","pmascul","pfemeni","pob0_4","p5_mas","pob6_14","pob12_","pob15_","pob15_17","pob15_24","pobf15_49","pob18_","pmasc18_","pfemen18_","psderss","pcderss","pderimss","pderiste","pnacent","pnacoent","p5_res95","p5_reso95","pcondisc","pcdismot","pcdisaud","pcdisvis","pcdismen","pcdislen","psindisc","p6_14slee","p6_14nlee","p15_alfab","p15_analf","p5_asiesc","p5_naesc","p6_14aesc","p6_14naesc","p15_17aesc","p15_24aesc","p15_24nesc","p15_sinstr","p15_sprima","p15_cprima","p15_pospri","p15_ssecu","p15_csecu","p15_sinsec","p15_consec","p15_cmedss","p18_smedsu","p18_cmedsu","p18_csuper","gradoesco","psolter12_","pcasada12_","p5_hli","p5_hliyne","p5_hliye","p5_catolic","p5_ncatoli","p5_sinreli","pecoactiv","pecoinact","pocupada","pocusecp","pocusecs","pocusect","pocuningr","p_1sm","p1_2sm","p2_5sm","p6_10sm","p10_sm","pnotraba","p_32htra","p33_40htr","p41_48htr","p48_htr","totvivhab","vivparhab","ocuvivpar","pro_ovp","pro_ocvp","vp_pardes","vp_tecdes","vp_pisdes","vp_ccuart","vp2_5cuar","vp_2cuar","v_1cuarto","vp_cocgas","vp_coclen","vp_coccar","vp_cocpet","vp_sersan","vp_aguent","vp_drenaj","vp_electr","vp_dreagu","vp_dreele","vp_aguele","vp_agdrel","vp_noade","vp_propia","vp_ppagad","vp_ppagan","vp_rentad","vp_cbiene","vp_sbiene","vp_radio","vp_tv","vp_video","vp_refri","vp_lavad","vp_telef","vp_boiler","vp_autom","tothog","hogjefm","hogjeff","pobhog","phogjefm","phogjeff"
31,Yucatán,084,Temax,0026,"HERRADURA, LA",0885134,211625,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,084,Temax,0030,"DORADO, EL",0885014,211104,14,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,084,Temax,0033,PICHICHEN,0885505,210807,8,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,084,Temax,0038,SUCUNA,0884652,210720,14,10,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,084,Temax,0039,CHAN ANTONIO ACOSTA,0885120,211225,6,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,084,Temax,0042,SAN CARLOS,0885758,211036,7,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,084,Temax,0055,SANTA CRUZ,0885251,210936,8,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,084,Temax,0059,SANTA RITA,0885730,210912,8,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,084,Temax,0094,SANTA ISABEL DOS,0885329,211032,7,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,084,Temax,0097,INNOMINADO,0890004,210928,6,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,084,Temax,9998,LOCALIDADES DE UNA VIVIENDA,,,,32,20,12,5,27,7,21,19,0,1,3,19,13,6,28,4,3,0,32,0,27,0,0,0,0,0,0,0,32,6,1,8,11,0,1,5,2,0,0,1,11,6,1,1,0,0,18,0,1,18,0,1,2,6,13,16,0,16,27,0,0,14,7,14,10,0,4,3,6,5,0,0,0,0,2,1,1,10,12,12,32,2.67,1.60,0,4,8,6,6,7,2,1,11,0,0,5,2,2,4,2,1,1,1,7,7,7,0,0,0,6,5,3,0,1,0,0,0,0,12,11,1,32,30,2
31,Yucatán,084,Temax,9999,LOCALIDADES DE DOS VIVIENDAS,,,,10,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0000,TOTAL MUNICIPAL,,,,12274,6182,6092,1557,10646,2983,8338,7355,914,2501,2906,6441,3216,3225,11621,569,425,143,12135,63,10545,76,309,103,59,122,52,36,11885,2299,670,5258,2081,248,45,2727,239,427,581,1904,1463,3149,1424,1230,327,580,6036,907,323,6080,189,84,4,3152,4857,9582,1496,8046,9211,1061,1302,4030,4277,4025,2127,1183,692,1585,1364,626,308,36,13,30,954,509,940,1516,2445,2436,12238,5.02,3.04,11,111,1953,1343,1077,1227,485,224,2196,3,0,1908,1898,335,2091,302,332,1765,301,204,2259,2196,16,30,2,598,1455,1473,76,487,414,72,34,117,2495,2243,252,12238,11291,947
31,Yucatán,085,Temozón,0001,TEMOZON,0881210,204815,26,5121,2572,2549,600,4490,1197,3589,3177,377,1057,1252,2800,1375,1425,4680,406,320,85,5052,35,4435,55,135,40,31,50,29,18,4952,955,241,2406,770,102,12,1106,88,201,304,750,573,1305,566,723,150,304,2444,454,269,2558,164,68,5,1346,2091,3627,296,3327,4095,343,390,1700,1883,1697,564,656,469,450,581,440,175,31,11,11,338,217,426,680,1066,1059,5093,4.81,2.57,2,38,918,489,561,473,139,197,858,1,0,975,927,295,1006,264,292,897,263,20,952,932,9,23,2,119,748,857,52,302,309,68,32,85,1083,968,115,5093,4674,419
31,Yucatán,085,Temozón,0002,ACTUNCOH,0880643,205500,35,287,148,139,56,231,47,194,177,25,73,70,152,80,72,285,0,0,0,287,0,230,1,6,2,0,2,1,1,279,33,14,128,49,5,2,40,7,4,4,69,38,55,80,4,1,2,173,3,1,152,0,0,4,64,124,231,70,160,223,8,8,118,75,118,86,28,4,35,77,5,1,0,0,2,26,12,5,73,65,65,287,4.42,3.88,3,1,59,56,9,33,30,0,64,1,0,53,60,1,60,1,1,58,1,3,65,57,1,0,0,20,33,32,0,4,1,0,0,2,65,61,4,287,273,14
31,Yucatán,085,Temozón,0013,CHELEM,0881425,204909,29,14,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0016,DZALBAY,0880310,205003,33,374,197,177,46,326,105,238,206,33,83,82,173,90,83,374,0,0,0,367,2,321,2,2,1,0,0,0,0,372,79,26,145,61,13,1,104,1,23,27,56,42,95,42,26,18,8,179,26,0,173,0,0,4,108,121,323,73,248,191,120,123,92,144,90,71,15,4,47,25,5,8,0,0,0,4,5,41,38,61,61,374,6.13,4.45,0,9,43,41,20,34,19,1,60,0,0,37,55,2,47,2,2,45,2,3,61,61,0,0,0,31,26,15,2,10,2,0,0,2,66,61,5,374,359,15
31,Yucatán,085,Temozón,0019,FLORIDA,0880403,204955,33,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0021,HUNUKU,0880520,205106,33,2238,1123,1115,302,1931,632,1423,1229,154,427,507,1075,517,558,2194,38,29,9,2230,1,1923,0,46,26,8,5,8,5,2181,477,151,892,330,53,13,585,41,63,78,344,221,586,249,168,44,108,1056,152,16,1061,9,0,4,516,862,1910,403,1500,1619,194,272,672,744,672,360,253,52,349,188,59,73,1,0,5,276,26,103,240,422,422,2238,5.30,3.63,2,9,309,267,153,215,117,1,419,0,0,315,258,5,358,5,5,219,5,25,406,396,2,1,0,157,210,160,5,48,17,1,0,11,426,392,34,2238,2126,112
31,Yucatán,085,Temozón,0024,X-KANCHECHEN,0880108,205305,26,45,26,19,9,36,6,33,30,0,9,8,30,17,13,45,0,0,0,45,0,36,0,0,0,0,0,0,0,45,2,4,17,13,0,0,3,3,0,0,9,12,11,6,1,1,0,29,1,0,30,0,0,2,10,19,36,7,29,24,8,10,18,15,18,18,0,0,10,8,0,0,0,0,0,2,5,2,9,15,15,45,3,2.14,0,0,9,11,4,7,6,0,14,0,0,8,0,0,0,0,0,0,0,15,15,14,1,0,0,12,3,1,0,0,0,0,0,0,15,14,1,45,42,3
31,Yucatán,085,Temozón,0025,KANTO,0880702,205411,24,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0030,NAHBALAM,0880030,205615,26,2018,1021,997,237,1760,489,1381,1225,161,412,468,1064,550,514,1961,54,37,17,1999,15,1746,11,81,18,14,50,8,10,1934,354,129,756,468,38,7,445,42,77,93,317,296,543,172,209,76,110,1011,186,23,1038,13,8,4,534,796,1630,311,1308,1392,276,362,688,685,688,484,126,75,356,244,21,20,2,0,4,160,93,186,234,388,388,2018,5.20,3.26,0,5,316,213,174,235,60,20,362,1,0,308,312,27,343,27,27,293,27,24,365,359,0,4,0,95,230,229,11,80,67,2,1,12,397,345,52,2018,1809,209
31,Yucatán,085,Temozón,0033,SAC BOC,0880028,205645,26,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0036,SAN ANDRES,0875430,205708,29,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0041,SAN FRANCISCO,0881339,204740,27,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0057,SANTA RITA,0880848,205139,24,386,194,192,62,324,99,245,211,29,72,86,182,93,89,353,28,14,14,379,0,321,0,3,2,0,1,0,0,378,72,26,162,48,14,0,89,10,6,8,63,19,94,63,11,6,4,176,10,1,157,1,0,4,90,144,316,35,281,307,4,12,135,109,135,84,23,27,52,55,8,12,0,0,1,39,24,29,41,70,70,386,5.51,3.98,0,4,67,48,22,37,17,0,70,0,0,35,67,1,66,1,1,64,1,1,67,61,0,0,0,15,36,42,0,9,6,0,0,1,72,62,10,386,338,48
31,Yucatán,085,Temozón,0068,X-KATIL,0881450,205010,29,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0074,X-EB,0881411,205520,26,9,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0086,X-NABATUN,0880900,204955,21,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0094,X'TUT,0875759,205153,24,236,117,119,27,209,54,169,153,15,48,69,138,68,70,233,1,1,0,236,0,208,0,2,1,0,0,1,0,232,38,16,114,38,1,0,45,9,10,13,35,31,70,33,17,8,9,134,17,0,136,0,0,4,58,103,207,63,143,158,7,7,67,99,67,63,3,1,44,22,0,1,0,0,0,2,1,25,33,50,50,236,4.72,3.01,0,5,44,24,25,30,10,0,49,0,0,17,46,0,44,0,0,42,0,1,49,49,0,0,0,11,30,27,2,6,0,0,0,0,51,49,2,236,227,9
31,Yucatán,085,Temozón,0095,X-UCH,0880807,204815,28,249,131,118,35,213,66,162,141,15,40,55,126,65,61,229,6,1,5,244,3,211,1,4,0,2,1,1,0,240,58,7,110,29,3,0,62,2,10,14,23,17,52,39,14,3,8,108,11,3,105,1,1,4,66,92,203,16,181,199,1,9,86,76,86,54,23,7,39,29,10,3,0,0,2,22,9,15,37,44,44,249,5.66,4.29,0,5,35,33,11,25,12,0,44,0,0,20,43,1,37,1,1,36,1,0,42,41,1,1,0,10,25,27,1,9,5,1,0,2,47,46,1,249,247,2
31,Yucatán,085,Temozón,0096,YODZIL,0881054,205507,23,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0105,YOKDZONOT BOX,0881020,205405,22,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0114,SANTA CLARA,0881133,204656,28,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0115,TUSIK,0880813,204740,28,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0118,SAN BASILIO,0880832,204813,25,44,23,21,4,40,10,34,29,3,8,11,26,15,11,42,1,1,0,44,0,40,0,3,2,0,1,0,0,40,9,1,25,4,0,0,9,1,2,2,6,3,14,6,1,0,1,23,1,0,21,0,0,4,19,13,38,7,31,39,0,0,13,21,13,8,4,1,7,3,2,1,0,0,0,1,4,4,4,7,7,44,6.29,4.40,0,0,4,4,3,6,1,0,7,0,0,2,6,0,4,0,0,4,0,1,6,6,0,1,0,3,4,4,0,0,0,0,0,0,7,7,0,44,44,0
31,Yucatán,085,Temozón,0130,NENELA,0880825,204807,28,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0147,SANTA CRUZ,0881416,204850,29,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0152,X CHAYIL,0880507,205405,35,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0164,YOOHAHUA,0880410,205226,25,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0178,EKBALAM,0880845,205332,22,233,119,114,43,190,47,154,137,13,66,55,124,66,58,205,27,19,8,233,0,190,0,3,1,0,1,1,0,228,38,9,98,38,6,0,42,4,4,6,60,28,43,53,6,3,2,124,5,1,116,1,0,4,51,100,190,45,144,134,55,55,98,56,98,50,24,23,26,47,17,3,0,0,1,39,41,12,3,39,39,233,5.97,3.70,0,4,33,21,18,21,8,1,38,0,0,22,34,0,37,0,0,32,0,0,39,32,1,0,0,3,27,32,3,3,4,0,0,0,42,38,4,233,206,27
31,Yucatán,085,Temozón,0182,SAN FRANCISCO,0881147,205333,25,17,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0183,KANCABCHEN,0881147,205347,24,3,2,1,0,3,0,3,3,0,0,0,3,2,1,3,0,0,0,3,0,3,0,1,0,0,1,0,1,2,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,3,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,3,3,1,1,0,1,0,3,0,0,3,0,3,0,0,2,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,2,1,3,2,1
31,Yucatán,085,Temozón,0197,X-TOHIL,0880640,204944,25,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0203,SAN ANDRES,0880835,205030,21,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
31,Yucatán,085,Temozón,0208,KANTO,0881123,205412,22,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
